t,a,e,omega,Omega,res,M2
4.553242698691887e+06,4.634802078005867e+00,4.107312002572571e-01,-1.238683007221860e+00,0.000000e+00,2.282913e+00,1.044230e+00
4.561175176881355e+06,4.634774633599926e+00,4.107600153665383e-01,-9.846865853808506e-01,0.000000e+00,2.279765e+00,1.295079e+00
4.569107655070824e+06,4.634774620556560e+00,4.107947961183130e-01,-7.306693149794961e-01,0.000000e+00,2.276596e+00,1.545927e+00
4.577040133260292e+06,4.634802259532244e+00,4.108355535051967e-01,-4.766391549761413e-01,0.000000e+00,2.273414e+00,1.796775e+00
4.584972611449760e+06,4.634912875505456e+00,4.108943420195292e-01,-2.226038987768772e-01,0.000000e+00,2.270227e+00,2.047623e+00
4.592905089639229e+06,4.635455747297346e+00,4.110473589325481e-01,3.155942304965648e-02,0.000000e+00,2.266912e+00,2.298471e+00
4.600837567828697e+06,4.635361849337925e+00,4.110614460182577e-01,2.864147226918500e-01,0.000000e+00,2.262905e+00,2.549319e+00
4.608770046018166e+06,4.634892912505673e+00,4.109936768523838e-01,5.405711048613300e-01,0.000000e+00,2.259596e+00,2.800168e+00
4.616702524207634e+06,4.634797546740142e+00,4.110073679808112e-01,7.946748377982514e-01,0.000000e+00,2.256341e+00,3.051016e+00
4.624635002397102e+06,4.634773551677550e+00,4.110366181470475e-01,1.048806712933597e+00,0.000000e+00,-4.030128e+00,-2.981321e+00
4.632567480586571e+06,4.634775603422946e+00,4.110715107554032e-01,1.302958512269896e+00,0.000000e+00,-4.033432e+00,-2.730473e+00
4.640499958776039e+06,4.634807088387966e+00,4.111127471925507e-01,1.557122259351436e+00,0.000000e+00,-4.036747e+00,-2.479625e+00
4.648432436965507e+06,4.634934229673165e+00,4.111747513651761e-01,1.811290932046685e+00,0.000000e+00,-4.040067e+00,-2.228776e+00
4.656364915154976e+06,4.635545029946416e+00,4.113420841532841e-01,2.065639219586986e+00,0.000000e+00,-4.043567e+00,-1.977928e+00
4.664297393344444e+06,4.635282284251982e+00,4.113190211403727e-01,2.320603630124778e+00,0.000000e+00,-4.047683e+00,-1.727080e+00
4.672229871533913e+06,4.634876912465006e+00,4.112648035976189e-01,2.574867323715040e+00,0.000000e+00,-4.051099e+00,-1.476232e+00
4.680162349723381e+06,4.634793453162572e+00,4.112807107547373e-01,2.829105761427775e+00,0.000000e+00,-4.054489e+00,-1.225383e+00
4.688094827912849e+06,4.634772640037747e+00,4.113102467041134e-01,3.083371607077320e+00,0.000000e+00,-4.057906e+00,-9.745349e-01
4.696027306102318e+06,4.634776810281054e+00,4.113451694375974e-01,-2.945528869620349e+00,0.000000e+00,2.221842e+00,-7.236866e-01
4.703959784291786e+06,4.634812638066231e+00,4.113868962683294e-01,-2.691233086113407e+00,0.000000e+00,2.218395e+00,-4.728383e-01
4.711892262481255e+06,4.634959543480988e+00,4.114527178429634e-01,-2.436932060042950e+00,0.000000e+00,2.214942e+00,-2.219900e-01
4.719824740670723e+06,4.635630413354625e+00,4.116325270304195e-01,-2.182384735628922e+00,0.000000e+00,2.211243e+00,2.885822e-02
4.727757218860191e+06,4.635210426989785e+00,4.115748003457129e-01,-1.927336777345266e+00,0.000000e+00,2.207043e+00,2.797064e-01
4.735689697049660e+06,4.634862913387338e+00,4.115327520869811e-01,-1.672959239335719e+00,0.000000e+00,2.203514e+00,5.305547e-01
4.743622175239128e+06,4.634789788644976e+00,4.115504044227531e-01,-1.418587692145751e+00,0.000000e+00,2.199991e+00,7.814028e-01
4.751554653428596e+06,4.634771930675194e+00,4.115800432148220e-01,-1.164189687386543e+00,0.000000e+00,2.196441e+00,1.032251e+00
4.759487131618065e+06,4.634778302510922e+00,4.116148711897480e-01,-9.097737127446089e-01,0.000000e+00,2.192873e+00,1.283099e+00
4.767419609807533e+06,4.634819032911993e+00,4.116570626403290e-01,-6.553478911756639e-01,0.000000e+00,2.189295e+00,1.533947e+00
4.775352087997002e+06,4.634989658461977e+00,4.117274012025457e-01,-4.009158076119016e-01,0.000000e+00,2.185711e+00,1.784795e+00
4.783284566186470e+06,4.635701573526058e+00,4.119153670903073e-01,-1.461559411494492e-01,0.000000e+00,2.181800e+00,2.035644e+00
4.791217044375938e+06,4.635147185655208e+00,4.118278399950804e-01,1.089511282968135e-01,0.000000e+00,2.177541e+00,2.286492e+00
4.799149522565407e+06,4.634850648185455e+00,4.117962767767405e-01,3.634463635532677e-01,0.000000e+00,2.173894e+00,2.537340e+00
4.807082000754875e+06,4.634786516820722e+00,4.118152119705096e-01,6.179486354746503e-01,0.000000e+00,2.170240e+00,2.788188e+00
4.815014478944344e+06,4.634771430825839e+00,4.118447452799633e-01,8.724762264010922e-01,0.000000e+00,2.166560e+00,3.039036e+00
4.822946957133812e+06,4.634780074932637e+00,4.118793338162434e-01,1.127020681822351e+00,0.000000e+00,-4.120321e+00,-2.993301e+00
4.830879435323280e+06,4.634826398027155e+00,4.119219794380188e-01,1.381573771124084e+00,0.000000e+00,-4.124026e+00,-2.742452e+00
4.838811913512749e+06,4.635025596281515e+00,4.119977292123951e-01,1.636135274527315e+00,0.000000e+00,-4.127739e+00,-2.491604e+00
4.846744391702217e+06,4.635747008018150e+00,4.121868358954364e-01,1.891117319300080e+00,0.000000e+00,-4.131873e+00,-2.240756e+00
4.854676869891685e+06,4.635092401325712e+00,4.120768451082800e-01,2.146262816258132e+00,0.000000e+00,-4.136170e+00,-1.989907e+00
4.862609348081154e+06,4.634839868866187e+00,4.120540967148183e-01,2.400877274208369e+00,0.000000e+00,-4.139936e+00,-1.739059e+00
4.870541826270622e+06,4.634783596503376e+00,4.120739337470282e-01,2.655507256267591e+00,0.000000e+00,-4.143718e+00,-1.488211e+00
4.878474304460091e+06,4.634771120597671e+00,4.121031998680278e-01,2.910161326129389e+00,0.000000e+00,-4.147524e+00,-1.237363e+00
4.886406782649559e+06,4.634782180787709e+00,4.121374525747091e-01,-3.118354195103693e+00,0.000000e+00,2.131840e+00,-9.865142e-01
4.894339260839027e+06,4.634834930736876e+00,4.121806116018765e-01,-2.863677041707629e+00,0.000000e+00,2.128011e+00,-7.356659e-01
4.902271739028496e+06,4.635068591569112e+00,4.122629225063881e-01,-2.608987527366893e+00,0.000000e+00,2.124170e+00,-4.848176e-01
4.910204217217964e+06,4.635757486154230e+00,4.124439285349639e-01,-2.353780792271983e+00,0.000000e+00,2.119811e+00,-2.339694e-01
4.918136695407433e+06,4.635045416893038e+00,4.123206611949447e-01,-2.098610422785291e+00,0.000000e+00,2.115489e+00,1.687888e-02
4.926069173596901e+06,4.634830380776061e+00,4.123051656224394e-01,-1.843876873562771e+00,0.000000e+00,2.111604e+00,2.677271e-01
4.934001651786369e+06,4.634781005407695e+00,4.123255535070697e-01,-1.589122574106583e+00,0.000000e+00,2.107698e+00,5.185753e-01
4.941934129975838e+06,4.634771017661850e+00,4.123543777068835e-01,-1.334345511424563e+00,0.000000e+00,2.103769e+00,7.694235e-01
4.949866608165306e+06,4.634784640604727e+00,4.123881729631214e-01,-1.079553962682273e+00,0.000000e+00,2.099826e+00,1.020272e+00
4.957799086354774e+06,4.634844839954620e+00,4.124319015339242e-01,-8.247564029904859e-01,0.000000e+00,2.095876e+00,1.271120e+00
4.965731564544243e+06,4.635120043878302e+00,4.125221280176900e-01,-5.699398768297231e-01,0.000000e+00,2.091908e+00,1.521968e+00
4.973664042733711e+06,4.635729814050237e+00,4.126847664552085e-01,-3.145158894316276e-01,0.000000e+00,2.087332e+00,1.772816e+00
4.981596520923180e+06,4.635005324690026e+00,4.125578238226018e-01,-5.932540706940593e-02,0.000000e+00,2.082990e+00,2.023664e+00
4.989528999112648e+06,4.634822001085861e+00,4.125481224280089e-01,1.955254163517353e-01,0.000000e+00,2.078987e+00,2.274512e+00
4.997461477302116e+06,4.634778710367623e+00,4.125686886717962e-01,4.503998596868936e-01,0.000000e+00,2.074961e+00,2.525361e+00
5.005393955491585e+06,4.634771112631251e+00,4.125968530693631e-01,7.052956195471347e-01,0.000000e+00,2.070913e+00,2.776209e+00
5.013326433681053e+06,4.634787505068167e+00,4.126300386409255e-01,9.602045123055042e-01,0.000000e+00,2.066853e+00,3.027057e+00
5.021258911870521e+06,4.634856397945200e+00,4.126744126288450e-01,1.215117966307751e+00,0.000000e+00,-4.220398e+00,-3.005280e+00
5.029191390059990e+06,4.635181408307960e+00,4.127741435886737e-01,1.470060985303442e+00,0.000000e+00,-4.224493e+00,-2.754432e+00
5.037123868249458e+06,4.635668441182689e+00,4.129088077656612e-01,1.725684305416238e+00,0.000000e+00,-4.229268e+00,-2.503583e+00
5.045056346438927e+06,4.634971207218599e+00,4.127866094161264e-01,1.980898235636590e+00,0.000000e+00,-4.233633e+00,-2.252735e+00
5.052988824628395e+06,4.634814605360331e+00,4.127814380248677e-01,2.235862980502903e+00,0.000000e+00,-4.237750e+00,-2.001887e+00
5.060921302817863e+06,4.634776704376950e+00,4.128018659392143e-01,2.490852602897055e+00,0.000000e+00,-4.241891e+00,-1.751039e+00
5.068853781007332e+06,4.634771432224717e+00,4.128291967417503e-01,2.745862030568348e+00,0.000000e+00,-4.246052e+00,-1.500190e+00
5.076786259196800e+06,4.634790834645838e+00,4.128616729278049e-01,3.000883164089471e+00,0.000000e+00,-4.250225e+00,-1.249342e+00
5.084718737386269e+06,4.634869958357291e+00,4.129068775188919e-01,-3.027277899606526e+00,0.000000e+00,2.028784e+00,-9.984936e-01
5.092651215575737e+06,4.635253840440447e+00,4.130179225693115e-01,-2.772207550436145e+00,0.000000e+00,2.024562e+00,-7.476453e-01
5.100583693765205e+06,4.635583645191049e+00,4.131170511483315e-01,-2.516411030888390e+00,0.000000e+00,2.019614e+00,-4.967970e-01
5.108516171954674e+06,4.634942165715322e+00,4.130056165636186e-01,-2.261164540928568e+00,0.000000e+00,2.015216e+00,-2.459487e-01
5.116448650144142e+06,4.634808062309467e+00,4.130039091403171e-01,-2.006090179157775e+00,0.000000e+00,2.010990e+00,4.899529e-03
5.124381128333610e+06,4.634774972979491e+00,4.130239269768565e-01,-1.750990784534527e+00,0.000000e+00,2.006739e+00,2.557478e-01
5.132313606523079e+06,4.634771977385821e+00,4.130502654663591e-01,-1.495873145821650e+00,0.000000e+00,2.002469e+00,5.065960e-01
5.140246084712547e+06,4.634794690460367e+00,4.130819416619569e-01,-1.240745316335366e+00,0.000000e+00,1.998189e+00,7.574442e-01
5.148178562902016e+06,4.634885930629129e+00,4.131282228315707e-01,-9.856157959291346e-01,0.000000e+00,1.993908e+00,1.008292e+00
5.156111041091484e+06,4.635337753929440e+00,4.132523579869282e-01,-7.304151504608447e-01,0.000000e+00,1.989556e+00,1.259140e+00
5.164043519280952e+06,4.635487545129586e+00,4.133108969874940e-01,-4.744768372105013e-01,0.000000e+00,1.984465e+00,1.509989e+00
5.171975997470421e+06,4.634917422846736e+00,4.132133970986470e-01,-2.191868503137942e-01,0.000000e+00,1.980024e+00,1.760837e+00
5.179908475659889e+06,4.634802273653165e+00,4.132141876190963e-01,3.599182098506160e-02,0.000000e+00,1.975693e+00,2.011685e+00
5.187840953849358e+06,4.634773504904936e+00,4.132334877601365e-01,2.911948699661883e-01,0.000000e+00,1.971338e+00,2.262533e+00
5.195773432038826e+06,4.634772773247055e+00,4.132586270508904e-01,5.464144967005103e-01,0.000000e+00,1.966967e+00,2.513381e+00
5.203705910228294e+06,4.634799156028275e+00,4.132893756235332e-01,8.016426596376832e-01,0.000000e+00,1.962587e+00,2.764230e+00
5.211638388417763e+06,4.634904850896295e+00,4.133370327731467e-01,1.056871169647493e+00,0.000000e+00,1.958207e+00,3.015078e+00
5.219570866607231e+06,4.635431767157651e+00,4.134755846689305e-01,1.312207481953451e+00,0.000000e+00,-4.329467e+00,-3.017259e+00
5.227503344796699e+06,4.635390536917884e+00,4.134910068150022e-01,1.568252872596277e+00,0.000000e+00,-4.334664e+00,-2.766411e+00
5.235435822986168e+06,4.634896293106609e+00,4.134081978196724e-01,1.823595663814081e+00,0.000000e+00,-4.339158e+00,-2.515563e+00
5.243368301175636e+06,4.634797156488190e+00,4.134106509544846e-01,2.078872191268790e+00,0.000000e+00,-4.343587e+00,-2.264715e+00
5.251300779365105e+06,4.634772289565955e+00,4.134289577540622e-01,2.334171896305403e+00,0.000000e+00,-4.348038e+00,-2.013866e+00
5.259233257554573e+06,4.634773839492610e+00,4.134527245592325e-01,2.589486440352553e+00,0.000000e+00,-4.352504e+00,-1.763018e+00
5.267165735744041e+06,4.634804326803897e+00,4.134824738241682e-01,2.844807766036967e+00,0.000000e+00,-4.356977e+00,-1.512170e+00
5.275098213933510e+06,4.634927391487876e+00,4.135319775981161e-01,3.100128363054514e+00,0.000000e+00,-4.361450e+00,-1.261321e+00
5.283030692122978e+06,4.635531464017908e+00,4.136852234814066e-01,-2.927576721109970e+00,0.000000e+00,1.917104e+00,-1.010473e+00
5.290963170312447e+06,4.635299674534959e+00,4.136575398116226e-01,-2.671460633917465e+00,0.000000e+00,1.911836e+00,-7.596246e-01
5.298895648501915e+06,4.634878223902318e+00,4.135885922462950e-01,-2.416058814887311e+00,0.000000e+00,1.907282e+00,-5.087763e-01
5.306828126691383e+06,4.634792642950674e+00,4.135920383045497e-01,-2.160691583085834e+00,0.000000e+00,1.902764e+00,-2.579281e-01
5.314760604880852e+06,4.634771332590996e+00,4.136091417011544e-01,-1.905302713741986e+00,0.000000e+00,1.898223e+00,-7.079821e-03
5.322693083070320e+06,4.634775190639655e+00,4.136314091506560e-01,-1.649900780488958e+00,0.000000e+00,1.893669e+00,2.437684e-01
5.330625561259788e+06,4.634810309332303e+00,4.136601366176829e-01,-1.394493899615301e+00,0.000000e+00,1.889111e+00,4.946166e-01
5.338558039449257e+06,4.634954366969378e+00,4.137121279487851e-01,-1.139088334644368e+00,0.000000e+00,1.884553e+00,7.454648e-01
5.346490517638725e+06,4.635628073273683e+00,4.138782836479019e-01,-8.834535918705266e-01,0.000000e+00,1.879767e+00,9.963130e-01
5.354422995828194e+06,4.635218619953648e+00,4.138101757891846e-01,-6.273034615271335e-01,0.000000e+00,1.874465e+00,1.247161e+00
5.362355474017662e+06,4.634862722793695e+00,4.137533472587009e-01,-3.718399337579817e-01,0.000000e+00,1.869849e+00,1.498009e+00
5.370287952207130e+06,4.634788673505914e+00,4.137571765894585e-01,-1.163897789620492e-01,0.000000e+00,1.865247e+00,1.748857e+00
5.378220430396599e+06,4.634770619794272e+00,4.137728371866940e-01,1.390802082577903e-01,0.000000e+00,1.860625e+00,1.999706e+00
5.386152908586067e+06,4.634776858423424e+00,4.137934397310306e-01,3.945613893131623e-01,0.000000e+00,1.855992e+00,2.250554e+00
5.394085386775536e+06,4.634817244618258e+00,4.138210987525189e-01,6.500455519022988e-01,0.000000e+00,1.851356e+00,2.501402e+00
5.402017864965004e+06,4.634986779522269e+00,4.138763561242552e-01,9.055285770098218e-01,0.000000e+00,1.846722e+00,2.752250e+00
5.409950343154472e+06,4.635708536940674e+00,4.140505621647093e-01,1.161328008818149e+00,0.000000e+00,1.841770e+00,3.003098e+00
5.417882821343941e+06,4.635148533235895e+00,4.139477327128384e-01,1.417477019194556e+00,0.000000e+00,-4.446716e+00,-3.029239e+00
5.425815299533409e+06,4.634849389406106e+00,4.139009183913829e-01,1.673001264513087e+00,0.000000e+00,-4.451392e+00,-2.778390e+00
5.433747777722877e+06,4.634785187276579e+00,4.139045808128039e-01,1.928525649777881e+00,0.000000e+00,-4.456068e+00,-2.527542e+00
5.441680255912346e+06,4.634770147253734e+00,4.139185676747125e-01,2.184067866641820e+00,0.000000e+00,-4.460762e+00,-2.276694e+00
5.449612734101814e+06,4.634778861522864e+00,4.139373569040508e-01,2.439619324632648e+00,0.000000e+00,-4.465465e+00,-2.025846e+00
5.457545212291283e+06,4.634825286567232e+00,4.139639554936264e-01,2.695171696198349e+00,0.000000e+00,-4.470169e+00,-1.774997e+00
5.465477690480751e+06,4.635025844037776e+00,4.140235258375419e-01,2.950724410722859e+00,0.000000e+00,-4.474873e+00,-1.524149e+00
5.473410168670219e+06,4.635758061744598e+00,4.141975321558741e-01,-3.076491309725105e+00,0.000000e+00,1.803191e+00,-1.273301e+00
5.481342646859688e+06,4.635089024947888e+00,4.140688353962005e-01,-2.820373399880098e+00,0.000000e+00,1.797921e+00,-1.022452e+00
5.489275125049156e+06,4.634837878165864e+00,4.140300110250502e-01,-2.564792346056885e+00,0.000000e+00,1.793188e+00,-7.716040e-01
5.497207603238625e+06,4.634782129970479e+00,4.140330922197673e-01,-2.309203013562404e+00,0.000000e+00,1.788447e+00,-5.207557e-01
5.505140081428093e+06,4.634769906705383e+00,4.140452570934104e-01,-2.053597939164902e+00,0.000000e+00,1.783691e+00,-2.699074e-01
5.513072559617561e+06,4.634781225546670e+00,4.140621621497128e-01,-1.797985607333757e+00,0.000000e+00,1.778926e+00,-1.905917e-02
5.521005037807030e+06,4.634834632323532e+00,4.140878087810914e-01,-1.542374478442869e+00,0.000000e+00,1.774164e+00,2.317891e-01
5.528937515996498e+06,4.635073023402707e+00,4.141530641779020e-01,-1.286759422867731e+00,0.000000e+00,1.769397e+00,4.826373e-01
5.536869994185966e+06,4.635765392895046e+00,4.143159316125004e-01,-1.030623360614513e+00,0.000000e+00,1.764109e+00,7.334855e-01
5.544802472375435e+06,4.635038983193544e+00,4.141724189866438e-01,-7.745570235988705e-01,0.000000e+00,1.758891e+00,9.843337e-01
5.552734950564903e+06,4.634827904785447e+00,4.141397560504021e-01,-5.189250942545707e-01,0.000000e+00,1.754107e+00,1.235182e+00
5.560667428754372e+06,4.634779473431695e+00,4.141418947902818e-01,-2.632804400920042e-01,0.000000e+00,1.749310e+00,1.486030e+00
5.568599906943840e+06,4.634769911352334e+00,4.141520845396434e-01,-7.622212296526228e-03,0.000000e+00,1.744500e+00,1.736878e+00
5.576532385133308e+06,4.634784013240370e+00,4.141670181831471e-01,2.480412199471309e-01,0.000000e+00,1.739685e+00,1.987726e+00
5.584464863322777e+06,4.634845570113024e+00,4.141918327931948e-01,5.037012626227682e-01,0.000000e+00,1.734873e+00,2.238574e+00
5.592397341512245e+06,4.635129956982610e+00,4.142643940978369e-01,7.593720146695950e-01,0.000000e+00,1.730051e+00,2.489423e+00
5.600329819701714e+06,4.635728185788054e+00,4.144042915310793e-01,1.015658309248340e+00,0.000000e+00,1.724613e+00,2.740271e+00
5.608262297891182e+06,4.634997168163715e+00,4.142571957548666e-01,1.271664200703182e+00,0.000000e+00,1.719455e+00,2.991119e+00
5.616194776080650e+06,4.634819261724978e+00,4.142290553938336e-01,1.527339270978340e+00,0.000000e+00,-4.568557e+00,-3.041218e+00
5.624127254270119e+06,4.634777192259445e+00,4.142299004049996e-01,1.783028988294748e+00,0.000000e+00,-4.573399e+00,-2.790370e+00
5.632059732459587e+06,4.634770170039403e+00,4.142379490079185e-01,2.038730032167418e+00,0.000000e+00,-4.578252e+00,-2.539521e+00
5.639992210649055e+06,4.634787266054126e+00,4.142508242217733e-01,2.294434143397520e+00,0.000000e+00,-4.583107e+00,-2.288673e+00
5.647924688838524e+06,4.634858388899247e+00,4.142749895207876e-01,2.550132634309424e+00,0.000000e+00,-4.587958e+00,-2.037825e+00
5.655857167027992e+06,4.635198107155242e+00,4.143567551766417e-01,2.805853493807594e+00,0.000000e+00,-4.592830e+00,-1.786977e+00
5.663789645217461e+06,4.635654390937536e+00,4.144632967814492e-01,3.062261637264545e+00,0.000000e+00,-4.598390e+00,-1.536128e+00
5.671722123406929e+06,4.634962254179932e+00,4.143218891861449e-01,-2.964976969100204e+00,0.000000e+00,1.679697e+00,-1.285280e+00
5.679654601596397e+06,4.634811757678873e+00,4.142969400236342e-01,-2.709267856248784e+00,0.000000e+00,1.674836e+00,-1.034432e+00
5.687587079785866e+06,4.634775258787757e+00,4.142962491967166e-01,-2.453543804925575e+00,0.000000e+00,1.669960e+00,-7.835833e-01
5.695519557975334e+06,4.634770683291038e+00,4.143020787328693e-01,-2.197810681517082e+00,0.000000e+00,1.665076e+00,-5.327350e-01
5.703452036164802e+06,4.634791039010866e+00,4.143129051720584e-01,-1.942076653515905e+00,0.000000e+00,1.660190e+00,-2.818868e-01
5.711384514354271e+06,4.634873458801342e+00,4.143367568628561e-01,-1.686350408250358e+00,0.000000e+00,1.655312e+00,-3.103852e-02
5.719316992543739e+06,4.635278508373415e+00,4.144298455890087e-01,-1.430582857794817e+00,0.000000e+00,1.650393e+00,2.198097e-01
5.727249470733208e+06,4.635558316606021e+00,4.144955759116969e-01,-1.174089429481023e+00,0.000000e+00,1.644747e+00,4.706579e-01
5.735181948922676e+06,4.634933056131807e+00,4.143658462397973e-01,-9.181946186936998e-01,0.000000e+00,1.639701e+00,7.215061e-01
