t,a,e,omega,Omega,res,M2
3.172991290543673e+06,4.637329600309267e+00,4.046854136179276e-01,-1.312812737826510e+00,0.000000e+00,2.691740e+00,1.378928e+00
3.188856246997115e+06,4.637125879448868e+00,4.046918189340075e-01,-8.110184688395264e-01,0.000000e+00,2.691643e+00,1.880624e+00
3.204721203450558e+06,4.637379708547144e+00,4.048002316861750e-01,-3.091732993126489e-01,0.000000e+00,2.691494e+00,2.382321e+00
3.220586159904000e+06,4.637239028222608e+00,4.048207673675311e-01,1.917801099009349e-01,0.000000e+00,2.692237e+00,2.884017e+00
3.236451116357443e+06,4.637166038410672e+00,4.048562679398618e-01,6.937187900003244e-01,0.000000e+00,-3.591191e+00,-2.897472e+00
3.252316072810885e+06,4.637904751842694e+00,4.050725791466016e-01,1.195579295436573e+00,0.000000e+00,-3.591355e+00,-2.395775e+00
3.268181029264328e+06,4.637210298962115e+00,4.049699068712405e-01,1.696834581813425e+00,0.000000e+00,-3.590913e+00,-1.894079e+00
3.284045985717771e+06,4.637228389853143e+00,4.050257535295744e-01,2.198920360191559e+00,0.000000e+00,-3.591303e+00,-1.392382e+00
3.299910942171213e+06,4.637782856508331e+00,4.052010513900255e-01,2.700200624079444e+00,0.000000e+00,-3.590886e+00,-8.906857e-01
3.315775898624656e+06,4.637221028427430e+00,4.051279681310438e-01,-3.080842697973580e+00,0.000000e+00,2.691854e+00,-3.889892e-01
3.331640855078098e+06,4.637398433976252e+00,4.052193740086698e-01,-2.578589368861488e+00,0.000000e+00,2.691297e+00,1.127073e-01
3.347505811531541e+06,4.637338733517679e+00,4.052580928814810e-01,-2.077225731012520e+00,0.000000e+00,2.691630e+00,6.144038e-01
3.363370767984984e+06,4.637262066039394e+00,4.052929353042576e-01,-1.574876080425498e+00,0.000000e+00,2.690976e+00,1.116100e+00
3.379235724438426e+06,4.638214775764106e+00,4.055566767360908e-01,-1.072887427899245e+00,0.000000e+00,2.690684e+00,1.617797e+00
3.395100680891869e+06,4.637286620477991e+00,4.054024721996788e-01,-5.709376129384905e-01,0.000000e+00,2.690431e+00,2.119493e+00
3.410965637345311e+06,4.637386821777231e+00,4.054767845704217e-01,-6.843373805067060e-02,0.000000e+00,2.689623e+00,2.621189e+00
3.426830593798754e+06,4.637438688889161e+00,4.055404773765647e-01,4.331885488756405e-01,0.000000e+00,2.689697e+00,3.122886e+00
3.442695550252196e+06,4.637318246205392e+00,4.055658185923589e-01,9.357993519935031e-01,0.000000e+00,-3.594402e+00,-2.658603e+00
3.458560506705639e+06,4.638274434036899e+00,4.058303757473588e-01,1.438046397471952e+00,0.000000e+00,-3.594953e+00,-2.156906e+00
3.474425463159082e+06,4.637342623359141e+00,4.056758387514844e-01,1.940252623396150e+00,0.000000e+00,-3.595462e+00,-1.655210e+00
3.490290419612524e+06,4.637486867399668e+00,4.057602371083516e-01,2.443018410118838e+00,0.000000e+00,-3.596532e+00,-1.153513e+00
3.506155376065967e+06,4.637440058943555e+00,4.058023500086581e-01,2.944901021389730e+00,0.000000e+00,-3.596718e+00,-6.518167e-01
3.522020332519409e+06,4.637388176094877e+00,4.058432803251354e-01,-2.835420399591903e+00,0.000000e+00,2.685300e+00,-1.501202e-01
3.537885288972852e+06,4.637962160998666e+00,4.060232547949670e-01,-2.333364687887894e+00,0.000000e+00,2.684941e+00,3.515762e-01
3.553750245426294e+06,4.637394493012417e+00,4.059499639264244e-01,-1.830450300852738e+00,0.000000e+00,2.683723e+00,8.532727e-01
3.569615201879737e+06,4.637925733158602e+00,4.061205337407728e-01,-1.327464301874003e+00,0.000000e+00,2.682433e+00,1.354969e+00
3.585480158333180e+06,4.637434722849817e+00,4.060644876348114e-01,-8.252721319633405e-01,0.000000e+00,2.681938e+00,1.856665e+00
3.601345114786622e+06,4.637525955444560e+00,4.061375807038726e-01,-3.221459631970785e-01,0.000000e+00,2.680508e+00,2.358362e+00
3.617210071240065e+06,4.637531581276837e+00,4.061918803490198e-01,1.801042079232311e-01,0.000000e+00,2.679954e+00,2.860058e+00
3.633075027693507e+06,4.637473091033194e+00,4.062319375530413e-01,6.833346501417588e-01,0.000000e+00,-3.604765e+00,-2.921430e+00
3.648939984146950e+06,4.637851067263971e+00,4.063689555836455e-01,1.185705548236629e+00,0.000000e+00,-3.605440e+00,-2.419734e+00
3.664804940600392e+06,4.637477793032883e+00,4.063395402141808e-01,1.689035238838900e+00,0.000000e+00,-3.607073e+00,-1.918037e+00
3.680669897053835e+06,4.638443991370374e+00,4.066069500790832e-01,2.191998405766859e+00,0.000000e+00,-3.608339e+00,-1.416341e+00
3.696534853507278e+06,4.637501429054023e+00,4.064518425948646e-01,2.694949077038529e+00,0.000000e+00,-3.609593e+00,-9.146443e-01
3.712399809960720e+06,4.637918986305432e+00,4.065979949867680e-01,-3.084751519764567e+00,0.000000e+00,2.671804e+00,-4.129478e-01
3.728264766414163e+06,4.637537853695572e+00,4.065674597958169e-01,-2.582112051131632e+00,0.000000e+00,2.670861e+00,8.874871e-02
3.744129722867605e+06,4.637680701648921e+00,4.066529851005112e-01,-2.078506506320702e+00,0.000000e+00,2.668952e+00,5.904452e-01
3.759994679321048e+06,4.637589147827987e+00,4.066868254627632e-01,-1.575778396414200e+00,0.000000e+00,2.667920e+00,1.092142e+00
3.775859635774490e+06,4.637621745712351e+00,4.067481551183351e-01,-1.072071578401430e+00,0.000000e+00,2.665910e+00,1.593838e+00
3.791724592227933e+06,4.637661884745198e+00,4.068114086614059e-01,-5.692342426824709e-01,0.000000e+00,2.664769e+00,2.095534e+00
3.807589548681376e+06,4.637612475599680e+00,4.068548485013582e-01,-6.541801700500192e-02,0.000000e+00,2.662649e+00,2.597231e+00
3.823454505134818e+06,4.637764450208674e+00,4.069431160235678e-01,4.375247999906930e-01,0.000000e+00,2.661402e+00,3.098927e+00
3.839319461588261e+06,4.637620910600782e+00,4.069660539885102e-01,9.414538361116993e-01,0.000000e+00,-3.624015e+00,-2.682562e+00
3.855184418041703e+06,4.637897953804224e+00,4.070822595693431e-01,1.444507297221078e+00,0.000000e+00,-3.625372e+00,-2.180865e+00
3.871049374495146e+06,4.637637087108649e+00,4.070796215314323e-01,1.948543591803720e+00,0.000000e+00,-3.627712e+00,-1.679168e+00
3.886914330948588e+06,4.638041436873702e+00,4.072242451526470e-01,2.451720124526025e+00,0.000000e+00,-3.629192e+00,-1.177472e+00
3.902779287402031e+06,4.637657113331169e+00,4.071947068002145e-01,2.955851807486831e+00,0.000000e+00,-3.631627e+00,-6.757754e-01
3.918644243855474e+06,4.638153291681091e+00,4.073598910382584e-01,-2.824028533478987e+00,0.000000e+00,2.649950e+00,-1.740788e-01
3.934509200308916e+06,4.637679255541246e+00,4.073109151861996e-01,-2.319805830556886e+00,0.000000e+00,2.647423e+00,3.276176e-01
3.950374156762359e+06,4.638199246351154e+00,4.074816292686458e-01,-1.816384737822853e+00,0.000000e+00,2.645699e+00,8.293141e-01
3.966239113215801e+06,4.637702897248102e+00,4.074280965772265e-01,-1.312057613742400e+00,0.000000e+00,2.643068e+00,1.331010e+00
3.982104069669244e+06,4.638170933449722e+00,4.075876365641112e-01,-8.085389905886390e-01,0.000000e+00,2.641246e+00,1.832707e+00
3.997969026122686e+06,4.637728183049758e+00,4.075463070364481e-01,-3.040876517119108e-01,0.000000e+00,2.638491e+00,2.334403e+00
4.013833982576129e+06,4.638087679726407e+00,4.076822344826350e-01,1.995235724187299e-01,0.000000e+00,2.636576e+00,2.836100e+00
4.029698939029572e+06,4.637756122443826e+00,4.076658254825135e-01,7.041055528160981e-01,0.000000e+00,-3.649495e+00,-2.945389e+00
4.045563895483014e+06,4.637990499780700e+00,4.077745360129053e-01,1.207820341718794e+00,0.000000e+00,-3.651513e+00,-2.443693e+00
4.061428851936457e+06,4.637789096977921e+00,4.077872361743342e-01,1.712524052457028e+00,0.000000e+00,-3.654520e+00,-1.941996e+00
4.077293808389899e+06,4.637915129964912e+00,4.078724640734655e-01,2.216354349149075e+00,0.000000e+00,-3.656654e+00,-1.440299e+00
4.093158764843342e+06,4.637832666494390e+00,4.079117931833433e-01,2.721170690993068e+00,0.000000e+00,-3.659774e+00,-9.386029e-01
4.109023721296784e+06,4.637872183613941e+00,4.079783524867175e-01,-3.058065665095740e+00,0.000000e+00,2.621159e+00,-4.369064e-01
4.124888677750227e+06,4.637902294887214e+00,4.080428915399059e-01,-2.553136179932828e+00,0.000000e+00,2.617926e+00,6.479010e-02
4.140753634203670e+06,4.637855868960641e+00,4.080908922538137e-01,-2.049073449477608e+00,0.000000e+00,2.615560e+00,5.664865e-01
4.156618590657112e+06,4.638053429515948e+00,4.081927040691979e-01,-1.544026210730394e+00,0.000000e+00,2.612209e+00,1.068183e+00
4.172483547110555e+06,4.637857905048896e+00,4.082082391174850e-01,-1.039854749878379e+00,0.000000e+00,2.609734e+00,1.569879e+00
4.188348503563997e+06,4.638503746494408e+00,4.084090651582402e-01,-5.347793333332180e-01,0.000000e+00,2.606355e+00,2.071576e+00
4.204213460017440e+06,4.637873321364884e+00,4.083293188935251e-01,-3.040743628274578e-02,0.000000e+00,2.603680e+00,2.573272e+00
4.220078416470882e+06,4.638702696453567e+00,4.085708736989824e-01,4.741269926011211e-01,0.000000e+00,2.600842e+00,3.074969e+00
4.235943372924325e+06,4.637902518168930e+00,4.084542785070041e-01,9.792725557374996e-01,0.000000e+00,-3.685793e+00,-2.706520e+00
4.251808329377768e+06,4.638122871035153e+00,4.085624054847004e-01,1.483735477298378e+00,0.000000e+00,-3.688559e+00,-2.204824e+00
4.267673285831210e+06,4.637958789064591e+00,4.085861014740675e-01,1.989192298379679e+00,0.000000e+00,-3.692319e+00,-1.703127e+00
4.283538242284653e+06,4.637980484055028e+00,4.086510111209787e-01,2.493784171437845e+00,0.000000e+00,-3.695215e+00,-1.201431e+00
4.299403198738095e+06,4.638126404944163e+00,4.087433043741062e-01,2.999360400635218e+00,0.000000e+00,-3.699094e+00,-6.997340e-01
4.315268155191538e+06,4.637960873784622e+00,4.087674625854845e-01,-2.779123931824912e+00,0.000000e+00,2.581086e+00,-1.980375e-01
4.331133111644980e+06,4.638888918070847e+00,4.090319076778618e-01,-2.273736727489855e+00,0.000000e+00,2.577396e+00,3.036590e-01
4.346998068098423e+06,4.637980378200128e+00,4.088933522632106e-01,-1.768614229104503e+00,0.000000e+00,2.573970e+00,8.053555e-01
4.362863024551866e+06,4.638250850713483e+00,4.090139192486022e-01,-1.263733403151696e+00,0.000000e+00,2.570785e+00,1.307052e+00
4.378727981005308e+06,4.638043324159803e+00,4.090296464856896e-01,-7.578578531390108e-01,0.000000e+00,2.566606e+00,1.808748e+00
4.394592937458751e+06,4.638048283425848e+00,4.090923690797951e-01,-2.528438349815820e-01,0.000000e+00,2.563289e+00,2.310445e+00
4.410457893912193e+06,4.638360052443547e+00,4.092224875124788e-01,2.531470109855163e-01,0.000000e+00,2.558994e+00,2.812141e+00
4.426322850365636e+06,4.638037007151756e+00,4.092136152872117e-01,7.582756474120256e-01,0.000000e+00,-3.727623e+00,-2.969348e+00
4.442187806819079e+06,4.638631911663023e+00,4.094062737574662e-01,1.263519716994612e+00,0.000000e+00,-3.731171e+00,-2.467651e+00
4.458052763272521e+06,4.638082069396491e+00,4.093481300999608e-01,1.769637727487088e+00,0.000000e+00,-3.735592e+00,-1.965955e+00
4.473917719725964e+06,4.638124424657043e+00,4.094201728798809e-01,2.274958344104399e+00,0.000000e+00,-3.739216e+00,-1.464258e+00
4.489782676179406e+06,4.638349520156133e+00,4.095323420427933e-01,2.781264479280482e+00,0.000000e+00,-3.743826e+00,-9.625615e-01
4.505647632632849e+06,4.638095461269303e+00,4.095397949660539e-01,-2.996488319388960e+00,0.000000e+00,2.535623e+00,-4.608650e-01
4.521512589086291e+06,4.638609143062341e+00,4.097156357351174e-01,-2.490959353170457e+00,0.000000e+00,2.531791e+00,4.083148e-02
4.537377545539734e+06,4.638150310965715e+00,4.096786449575016e-01,-1.984503880895783e+00,0.000000e+00,2.527032e+00,5.425279e-01
4.553242501993177e+06,4.638160993341723e+00,4.097448033589424e-01,-1.478869096581882e+00,0.000000e+00,2.523093e+00,1.044224e+00
4.569107458446619e+06,4.638696750998793e+00,4.099259401702842e-01,-9.723029422302683e-01,0.000000e+00,2.518224e+00,1.545921e+00
4.584972414900062e+06,4.638154854087042e+00,4.098714662161995e-01,-4.665074416748202e-01,0.000000e+00,2.514125e+00,2.047617e+00
4.600837371353504e+06,4.638330479837355e+00,4.099742769021507e-01,3.930363923937021e-02,0.000000e+00,2.510010e+00,2.549314e+00
4.616702327806947e+06,4.638287394386275e+00,4.100293182252884e-01,5.461201369570329e-01,0.000000e+00,2.504890e+00,3.051010e+00
4.632567284260389e+06,4.638192087320667e+00,4.100732400652976e-01,1.052063453468489e+00,0.000000e+00,-3.782542e+00,-2.730479e+00
4.648432240713832e+06,4.638866803447132e+00,4.102856342976455e-01,1.558155531976186e+00,0.000000e+00,-3.786938e+00,-2.228782e+00
4.664297197167275e+06,4.638243991476473e+00,4.102145971733901e-01,2.065061809746957e+00,0.000000e+00,-3.792148e+00,-1.727086e+00
4.680162153620717e+06,4.638245415154089e+00,4.102803175826740e-01,2.571207362085675e+00,0.000000e+00,-3.796597e+00,-1.225389e+00
4.696027110074160e+06,4.639139533603254e+00,4.105410627181167e-01,3.078066522456134e+00,0.000000e+00,-3.801759e+00,-7.236926e-01
4.711892066527602e+06,4.638257225633279e+00,4.104140520239907e-01,-2.698593814014568e+00,0.000000e+00,2.476598e+00,-2.219961e-01
4.727757022981045e+06,4.638310158060303e+00,4.104915748181282e-01,-2.192255640089642e+00,0.000000e+00,2.471956e+00,2.797004e-01
4.743621979434487e+06,4.638775455293105e+00,4.106591339226868e-01,-1.684965363150186e+00,0.000000e+00,2.466362e+00,7.813968e-01
4.759486935887930e+06,4.638285366175334e+00,4.106183405802831e-01,-1.178476833167418e+00,0.000000e+00,2.461570e+00,1.283093e+00
4.775351892341373e+06,4.638375426612734e+00,4.107044176207424e-01,-6.719470720845340e-01,0.000000e+00,2.456737e+00,1.784790e+00
4.791216848794815e+06,4.638650624556599e+00,4.108308947084068e-01,-1.644268017569997e-01,0.000000e+00,2.450913e+00,2.286486e+00
4.807081805248258e+06,4.638318597089626e+00,4.108251002532527e-01,3.422293635507077e-01,0.000000e+00,2.445953e+00,2.788182e+00
4.822946761701700e+06,4.638422304279040e+00,4.109145635332287e-01,8.489545237281142e-01,0.000000e+00,-3.842261e+00,-2.993306e+00
4.838811718155143e+06,4.638675109288555e+00,4.110365428065363e-01,1.356675024056615e+00,0.000000e+00,-3.848285e+00,-2.491610e+00
4.854676674608585e+06,4.638354113742648e+00,4.110336259841543e-01,1.863527942809088e+00,0.000000e+00,-3.853441e+00,-1.989913e+00
4.870541631062028e+06,4.638441398430012e+00,4.111199090415747e-01,2.370453718180950e+00,0.000000e+00,-3.858670e+00,-1.488217e+00
4.886406587515471e+06,4.638836744566508e+00,4.112732909851514e-01,2.878351313980285e+00,0.000000e+00,-3.864871e+00,-9.865202e-01
4.902271543968913e+06,4.638392765694254e+00,4.112440100424167e-01,-2.897762315516545e+00,0.000000e+00,2.412939e+00,-4.848236e-01
4.918136500422356e+06,4.638445049417114e+00,4.113230169833467e-01,-2.390631993515646e+00,0.000000e+00,2.407505e+00,1.687285e-02
4.934001456875798e+06,4.639242165737469e+00,4.115640622108717e-01,-1.882704118108377e+00,0.000000e+00,2.401273e+00,5.185693e-01
4.949866413329241e+06,4.638439874042989e+00,4.114571622866950e-01,-1.375266157896653e+00,0.000000e+00,2.395532e+00,1.020266e+00
4.965731369782683e+06,4.638451684898927e+00,4.115275961568625e-01,-8.679320350904315e-01,0.000000e+00,2.389894e+00,1.521962e+00
4.981596326236126e+06,4.639243111469822e+00,4.117674923087659e-01,-3.603866626459636e-01,0.000000e+00,2.384045e+00,2.023659e+00
4.997461282689569e+06,4.638514166838007e+00,4.116768351831565e-01,1.478371284328795e-01,0.000000e+00,2.377518e+00,2.525355e+00
5.013326239143011e+06,4.638470632949277e+00,4.117353569245170e-01,6.553673276562920e-01,0.000000e+00,2.371684e+00,3.027051e+00
5.029191195596454e+06,4.638696259032754e+00,4.118523684431786e-01,1.162949485136114e+00,0.000000e+00,-3.917387e+00,-2.754437e+00
5.045056152049896e+06,4.638721040287674e+00,4.119257011177252e-01,1.671551803513310e+00,0.000000e+00,-3.924293e+00,-2.252741e+00
5.060921108503339e+06,4.638506663609173e+00,4.119471400451929e-01,2.179268196845865e+00,0.000000e+00,-3.930313e+00,-1.751044e+00
5.076786064956781e+06,4.638558442177246e+00,4.120264878451339e-01,2.687069239426404e+00,0.000000e+00,-3.936417e+00,-1.249348e+00
5.092651021410224e+06,4.639516042604028e+00,4.123023308302974e-01,-3.087785491141084e+00,0.000000e+00,2.340134e+00,-7.476512e-01
5.108515977863667e+06,4.638582464277982e+00,4.121676831120998e-01,-2.579405377452665e+00,0.000000e+00,2.333451e+00,-2.459547e-01
5.124380934317109e+06,4.638552378803732e+00,4.122292146372894e-01,-2.071402732766694e+00,0.000000e+00,2.327145e+00,2.557418e-01
5.140245890770552e+06,4.638729718123388e+00,4.123356516515317e-01,-1.563348498449639e+00,0.000000e+00,2.320787e+00,7.574382e-01
5.156110847223994e+06,4.638964568580024e+00,4.124544363124423e-01,-1.054289165537669e+00,0.000000e+00,2.313424e+00,1.259135e+00
5.171975803677437e+06,4.638597769772228e+00,4.124426665982124e-01,-5.460903021122460e-01,0.000000e+00,2.306921e+00,1.760831e+00
5.187840760130879e+06,4.638610192743680e+00,4.125131508390676e-01,-3.781528842591852e-02,0.000000e+00,2.300343e+00,2.262527e+00
5.203705716584322e+06,4.638990737225207e+00,4.126632125156799e-01,4.705160496212046e-01,0.000000e+00,2.293708e+00,2.764224e+00
5.219570673037765e+06,4.638819451274345e+00,4.126935426211217e-01,9.798457238590742e-01,0.000000e+00,-3.997111e+00,-3.017265e+00
5.235435629491207e+06,4.638637531279357e+00,4.127214892601638e-01,1.488299983338328e+00,0.000000e+00,-4.003868e+00,-2.515568e+00
5.251300585944650e+06,4.638664301715406e+00,4.127945826825263e-01,1.996841294705726e+00,0.000000e+00,-4.010713e+00,-2.013872e+00
5.267165542398092e+06,4.639128671747980e+00,4.129621699892619e-01,2.505455726107047e+00,0.000000e+00,-4.017631e+00,-1.512175e+00
5.283030498851535e+06,4.638855557276703e+00,4.129699153719287e-01,3.015034836448845e+00,0.000000e+00,-4.025514e+00,-1.010479e+00
5.298895455304977e+06,4.638685274290463e+00,4.129997915678377e-01,-2.759430604666222e+00,0.000000e+00,2.250648e+00,-5.087823e-01
5.314760411758420e+06,4.638705609048150e+00,4.130707934803795e-01,-2.250623994145422e+00,0.000000e+00,2.243538e+00,-7.085778e-03
5.330625368211863e+06,4.639015029996536e+00,4.132040159867574e-01,-1.741769583902374e+00,0.000000e+00,2.236380e+00,4.946107e-01
5.346490324665305e+06,4.639043271320947e+00,4.132761597327473e-01,-1.231907452908301e+00,0.000000e+00,2.228215e+00,9.963071e-01
5.362355281118748e+06,4.638743384739183e+00,4.132770978439645e-01,-7.229205562940759e-01,0.000000e+00,2.220924e+00,1.498004e+00
5.378220237572190e+06,4.638740737218084e+00,4.133421186219245e-01,-2.138527429473099e-01,0.000000e+00,2.213553e+00,1.999700e+00
5.394085194025633e+06,4.638864376912386e+00,4.134340603379628e-01,2.952644988075094e-01,0.000000e+00,2.206132e+00,2.501396e+00
5.409950150479075e+06,4.639691136083116e+00,4.136775163845077e-01,8.051067343800906e-01,0.000000e+00,2.197986e+00,3.003093e+00
5.425815106932518e+06,4.638841596862879e+00,4.135585345223653e-01,1.314635456585021e+00,0.000000e+00,-4.093032e+00,-2.778396e+00
5.441680063385961e+06,4.638784773208417e+00,4.136105159155128e-01,1.823951068489722e+00,0.000000e+00,-4.100651e+00,-2.276700e+00
5.457545019839403e+06,4.638818912606610e+00,4.136817821133943e-01,2.333338069211369e+00,0.000000e+00,-4.108341e+00,-1.775003e+00
5.473409976292846e+06,4.639127368777034e+00,4.138118010360307e-01,2.842772811206406e+00,0.000000e+00,-4.116079e+00,-1.273306e+00
5.489274932746288e+06,4.639278194646893e+00,4.139073875006712e-01,-2.929993339181503e+00,0.000000e+00,2.158383e+00,-7.716099e-01
5.505139889199731e+06,4.638867480295700e+00,4.138813795033754e-01,-2.420412140189210e+00,0.000000e+00,2.150499e+00,-2.699133e-01
5.521004845653174e+06,4.638842000050939e+00,4.139381472282013e-01,-1.910777876657197e+00,0.000000e+00,2.142561e+00,2.317831e-01
5.536869802106616e+06,4.638885253077667e+00,4.140092483640049e-01,-1.401081238454800e+00,0.000000e+00,2.134561e+00,7.334796e-01
5.552734758560059e+06,4.639213645952741e+00,4.141412722063347e-01,-8.913337350240970e-01,0.000000e+00,2.126510e+00,1.235176e+00
